Date,Time,Bendung Katulampa,ch_bk,Pos Depok,ch_depok,PA Manggarai,ch_manggarai,PA Karet,ch_karet,Pos Krukut Hulu,ch_kh,PA Pesanggrahan,ch_pasanggrahan,Pos Angke Hulu,ch_ah,Waduk Pluit,ch_pluit,Pasar Ikan,ch_pi,Pos Cipinang Hulu,ch_ch,Pos Sunter Hulu,ch_sh,PA Pulo Gadung,ch_pg
1/24/2014,12:00,80,H,185,M,820,MT,540,MT,95,H,95,M,175,M,-120,MT,167,MT,115,H,60,M,440,M
1/24/2014,13:00,80,H,185,M,820,MT,530,MT,100,MT,95,M,175,M,-130,MT,162,MT,115,H,60,M,440,M
1/24/2014,14:00,80,G,185,M,810,M,530,MT,100,MT,95,M,175,M,-135,MT,157,MT,115,H,60,M,440,M
1/24/2014,15:00,80,G,185,M,810,M,520,M,100,MT,95,M,175,M,-135,T,153,T,115,G,60,G,440,M
1/24/2014,16:00,80,MT,195,MT,810,T,510,T,100,T,95,T,175,M,-145,T,147,T,115,T,65,MT,435,T
1/24/2014,17:00,80,MT,200,MT,790,T,510,T,90,T,95,T,170,M,-150,T,142,T,115,MT,65,MT,435,T
1/24/2014,18:35,80,MT,200,MT,785,MT,510,T,90,T,95,T,170,M,-155,T,140,MT,115,MT,65,MT,435,T
1/24/2014,19:00,80,M,185,M,780,MT,510,M,80,MT,90,MT,170,M,-160,MT,140,MT,115,MT,65,MT,420,MT
1/24/2014,20:00,80,M,185,M,780,MT,510,M,80,MT,90,MT,170,M,-160,MT,140,MT,115,MT,65,MT,420,MT
1/24/2014,21:00,80,M,180,H,775,H,510,G,85,H,90,H,170,H,-163,G,142,G,115,H,65,G,385,G
1/24/2014,22:00,80,M,185,M,785,G,510,G,100,M,100,M,170,M,-160,G,157,M,115,M,65,G,380,H
1/24/2014,23:00,100,M,180,M,785,G,510,G,100,M,105,M,170,M,-160,G,158,G,115,M,65,G,490,M
1/25/2014,0:00,100,M,185,M,785,M,510,M,100,M,105,M,170,M,-160,G,160,M,115,M,70,G,495,M
1/25/2014,1:00,100,M,200,M,780,H,510,M,105,M,105,M,170,G,-160,G,170,G,115,M,70,G,495,M
1/25/2014,2:00,100,M,200,M,780,H,510,M,105,M,105,M,170,G,-155,G,170,G,115,G,70,G,495,G
1/25/2014,3:00,80,M,210,M,780,H,510,G,110,M,105,M,170,G,-155,G,170,G,115,G,70,G,495,G
1/25/2014,4:00,80,M,210,M,780,H,510,G,110,M,105,G,170,G,-155,G,170,G,115,G,70,G,495,G
1/25/2014,5:00,80,M,200,MT,780,MT,520,M,110,M,100,M,170,M,-155,M,175,M,100,MT,70,M,495,M
1/25/2014,6:00,80,MT,185,MT,780,MT,530,M,110,M,100,M,170,M,-150,M,180,M,100,MT,70,M,450,M
1/25/2014,7:00,80,MT,180,T,780,MT,530,MT,120,T,100,MT,170,MT,-150,M,180,M,100,MT,65,MT,420,T
1/25/2014,8:00,80,MT,175,T,790,T,520,MT,120,T,100,MT,190,MT,-150,M,183,MT,100,MT,80,MT,420,MT
1/25/2014,9:00,80,MT,170,T,790,T,510,M,115,T,100,T,190,MT,-145,MT,186,T,100,M,80,MT,410,MT
1/25/2014,10:00,80,T,170,T,785,T,510,M,110,T,100,T,190,MT,-150,T,181,T,100,M,70,M,410,MT
1/25/2014,11:00,80,MT,170,M,780,MT,510,MT,110,MT,100,T,190,MT,-150,T,175,T,100,M,70,T,390,T
1/25/2014,12:00,80,T,165,T,775,T,500,T,95,T,100,T,190,T,-155,T,165,T,100,MT,70,T,390,T
1/25/2014,13:00,80,T,165,T,775,T,500,T,90,T,100,T,190,T,-160,,159,T,100,MT,70,T,380,T
1/25/2014,14:00,80,T,160,T,775,T,500,T,90,T,90,T,190,T,-150,T,154,T,100,T,70,T,370,T
1/25/2014,15:00,80,T,160,T,770,T,450,T,90,T,90,T,190,T,-150,T,146,T,100,T,70,T,390,T
1/25/2014,16:00,80,MT,160,T,765,T,470,T,90,T,90,T,190,T,-165,T,143,T,100,T,70,T,380,T
1/25/2014,17:00,80,MT,160,T,765,T,470,T,90,T,90,T,190,T,-165,T,140,T,100,T,70,T,380,T
1/25/2014,18:00,80,MT,160,T,760,T,480,T,90,T,90,T,190,T,-165,T,136,T,100,T,70,T,380,T
1/25/2014,19:00,70,MT,155,T,760,T,480,M,80,T,90,T,190,T,-165,T,140,T,100,MT,70,T,380,T
1/25/2014,20:00,70,MT,155,T,745,T,480,M,80,T,90,T,190,T,-165,T,140,T,100,MT,70,T,380,T
1/25/2014,21:00,70,MT,155,T,745,T,480,T,80,T,90,T,190,T,-155,T,140,T,100,MT,70,T,380,T
1/25/2014,22:00,70,MT,155,T,740,T,480,T,80,T,90,T,190,T,-155,T,145,T,100,MT,80,T,380,T
1/25/2014,23:00,70,MT,155,T,740,T,480,T,80,T,90,T,190,T,-155,T,145,T,100,MT,70,T,380,T
1/26/2014,0:00,70,MT,155,T,740,T,480,T,80,T,90,T,190,T,-155,MT,150,T,100,MT,70,T,380,T
1/26/2014,1:00,70,MT,155,T,730,T,470,T,80,T,90,T,190,T,-156,MT,170,M,100,MT,70,T,380,T
1/26/2014,2:00,70,MT,155,T,720,T,460,T,80,T,90,T,180,T,-155,MT,176,H,90,MT,70,T,420,T
1/26/2014,3:00,70,MT,155,T,720,T,450,MT,80,T,90,T,160,T,-155,H,184,H,90,MT,70,T,420,T
1/26/2014,4:00,70,MT,155,T,720,T,440,MT,80,T,90,T,160,T,-140,M,187,M,90,T,70,MT,420,T
1/26/2014,5:00,70,MT,155,T,720,T,440,MT,80,T,90,T,160,MT,-140,M,194,M,90,MT,70,MT,420,T
1/26/2014,6:00,70,MT,155,T,720,T,440,MT,80,T,90,T,160,MT,-140,T,200,T,90,MT,70,MT,420,T
1/26/2014,7:00,70,T,150,T,710,T,440,T,80,T,85,T,160,MT,-140,T,196,T,90,T,60,T,420,T
1/26/2014,8:00,70,T,150,T,710,T,440,T,80,T,85,T,165,T,-135,T,194,T,90,T,60,T,420,T
1/26/2014,9:00,70,T,150,T,700,T,440,T,80,T,85,T,165,T,-135,T,194,T,90,MT,60,T,395,T
1/26/2014,10:00,70,T,150,T,700,T,440,T,80,T,85,T,160,T,-135,T,188,T,90,MT,60,T,390,T
1/26/2014,11:00,70,T,120,T,710,MT,440,T,70,T,85,T,160,MT,-135,T,183,T,90,T,60,T,390,T
1/26/2014,12:00,70,MT,120,T,700,MT,440,T,70,T,85,T,160,MT,-135,T,176,T,90,T,60,T,385,T
1/26/2014,13:00,70,H,150,T,700,T,440,T,70,T,80,T,155,M,-135,T,157,T,90,T,50,T,380,T
1/26/2014,14:00,70,H,150,T,700,T,440,T,70,T,80,T,155,T,-135,T,143,T,90,T,50,T,380,T
1/26/2014,15:00,70,H,150,T,700,T,440,T,70,T,80,T,155,T,-135,T,135,T,90,T,50,T,380,T
1/26/2014,16:00,70,M,145,M,700,T,440,T,70,MT,80,T,150,T,-140,T,131,T,90,MT,50,T,380,T
1/26/2014,17:00,70,M,145,T,700,T,440,T,70,MT,80,T,150,T,-140,T,132,T,90,M,50,T,380,T
1/26/2014,18:00,80,M,200,M,700,T,440,T,70,MT,80,T,150,T,-145,T,132,T,90,M,50,T,380,T
1/26/2014,19:00,70,M,190,M,700,T,440,T,70,MT,100,T,145,M,-145,T,135,T,90,M,50,M,375,M
1/26/2014,20:00,70,M,190,M,700,T,420,M,70,MT,80,M,145,M,-150,T,130,T,90,MT,50,M,375,M
1/26/2014,21:00,70,M,180,M,700,M,420,M,70,MT,80,M,145,M,-155,T,130,MT,90,M,50,M,375,M
1/26/2014,22:00,70,M,160,MT,700,MT,420,MT,70,MT,80,MT,145,T,-155,T,139,M,90,MT,50,MT,375,T
1/26/2014,23:00,70,M,160,MT,80,MT,420,MT,70,MT,80,MT,140,T,-160,T,149,M,90,MT,50,MT,375,T
1/27/2014,0:00,70,M,160,MT,700,MT,420,MT,70,MT,80,MT,140,T,-160,T,157,T,90,MT,50,MT,370,T
1/27/2014,1:00,70,M,160,,700,,420,,70,T,80,MT,140,T,-165,T,157,,90,MT,50,,370,
1/27/2014,2:00,70,M,160,,700,,420,,70,T,80,M,140,,-165,,157,,90,,50,,370,
1/27/2014,3:00,70,M,160,,700,,420,,70,T,80,M,140,,-165,,157,,90,,50,,370,
1/27/2014,4:00,70,M,160,,700,,420,M,70,T,80,M,140,,-165,,157,,90,,50,,370,
1/27/2014,5:00,70,M,160,,700,,420,M,70,T,80,M,140,,-165,,157,,90,,50,,370,
1/27/2014,6:00,70,M,150,M,700,M,420,M,70,M,80,M,135,M,-165,M,197,M,90,M,50,M,370,M
1/27/2014,7:00,70,M,145,T,750,T,420,M,80,G,80,T,130,T,-165,M,201,M,90,M,50,T,370,M
1/27/2014,8:00,70,M,150,M,750,T,420,M,80,G,80,T,130,T,-160,G,210,M,90,M,50,T,370,M
1/27/2014,9:00,60,T,145,M,750,H,440,M,80,G,80,T,130,M,-155,M,211,G,90,G,50,T,370,G
1/27/2014,10:00,60,T,145,M,750,H,440,M,80,M,80,T,130,M,-155,M,202,G,90,G,50,T,370,G
1/27/2014,11:00,60,T,145,G,740,G,440,M,80,M,80,T,130,M,-155,M,202,G,90,G,50,T,370,G
1/27/2014,12:01,50,M,145,G,750,M,440,M,75,M,80,T,130,M,-151,M,185,M,90,G,50,T,370,G
1/27/2014,13:00,50,M,145,M,720,M,440,M,75,M,80,M,130,M,-150,M,154,M,90,M,50,M,400,M
1/27/2014,14:00,50,M,145,M,720,M,440,M,75,M,85,MT,130,M,-150,M,154,M,90,M,50,M,400,M
1/27/2014,15:00,50,M,145,M,720,M,440,M,75,M,85,MT,130,M,-150,M,154,M,90,M,50,M,400,M
1/27/2014,16:00,50,M,145,M,720,M,440,M,75,M,85,MT,130,M,-150,M,154,M,90,M,50,M,400,M
1/27/2014,17:00,50,M,145,M,720,M,440,M,75,M,85,MT,130,M,-150,M,127,M,90,MT,50,M,400,M
1/27/2014,18:00,60,M,145,M,720,M,410,M,75,M,85,MT,130,M,-150,M,122,T,90,M,50,M,370,M
1/27/2014,19:00,60,M,145,M,720,M,410,M,75,M,85,MT,130,M,-150,M,122,T,90,M,50,M,370,M
1/27/2014,20:00,60,MT,145,M,720,M,410,MT,75,MT,85,MT,125,M,-150,M,122,T,90,M,50,M,370,M
1/27/2014,21:00,60,MT,145,M,720,M,410,MT,75,MT,85,MT,125,T,-150,MT,142,MT,90,M,50,M,370,M
1/27/2014,22:00,50,MT,140,M,690,MT,410,MT,75,MT,85,MT,125,T,-150,MT,143,MT,90,M,50,M,370,M
1/27/2014,23:00,50,MT,140,M,690,MT,410,MT,75,MT,85,MT,125,T,-150,MT,143,MT,90,M,50,M,370,M
1/28/2014,0:00,50,MT,140,M,690,MT,410,MT,75,MT,85,MT,125,T,-150,MT,143,MT,90,M,50,M,370,M
1/28/2014,1:00,50,MT,140,M,690,MT,410,MT,75,MT,85,MT,122,T,-150,MT,143,MT,90,M,50,M,370,MT
1/28/2014,2:00,50,MT,140,M,690,MT,410,MT,75,MT,85,MT,122,T,-150,MT,143,MT,90,M,50,M,370,M
1/28/2014,3:00,50,MT,145,M,690,MT,410,MT,75,MT,85,MT,112,T,-150,M,186,M,90,M,50,M,370,M
1/28/2014,4:00,60,G,145,M,690,MT,410,MT,75,M,100,M,112,T,-150,M,192,M,90,M,70,M,415,M
1/28/2014,5:00,60,G,160,M,690,M,470,M,140,M,100,M,110,M,-145,M,201,M,115,H,85,M,435,M
1/28/2014,6:00,60,M,160,M,740,M,470,M,140,M,110,M,110,T,-145,M,210,M,145,G,110,M,435,M
1/28/2014,6:30,60,,170,M,760,M,470,,140,,110,,110,,-145,,210,,145,,110,,435,
1/28/2014,7:00,70,M,180,M,770,M,470,M,140,M,105,M,110,M,-145,M,210,M,140,M,165,M,435,M
1/28/2014,7:30,70,,180,,770,,470,,140,,105,,110,,-145,,220,M,140,,165,,435,
1/28/2014,8:00,70,M,175,G,775,M,500,M,140,M,105,M,110,M,-145,M,222,M,140,M,165,M,435,M
1/28/2014,9:00,70,M,180,M,780,M,500,M,140,MT,105,M,110,M,-150,M,215,M,145,M,175,M,420,M
1/28/2014,10:00,70,M,170,M,790,M,510,MT,120,MT,105,M,110,M,-150,H,208,G,145,M,180,M,420,M
1/28/2014,11:00,70,M,170,M,795,T,520,M,120,MT,110,M,110,T,-155,M,200,M,145,M,170,M,385,G
1/28/2014,12:00,70,M,170,M,795,T,520,M,120,MT,110,M,110,T,-155,MT,200,M,145,M,180,M,385,G
1/28/2014,13:00,70,M,165,M,800,M,520,M,110,MT,105,M,110,T,-160,MT,177,MT,120,MT,140,MT,390,MT
1/28/2014,14:00,70,M,165,M,790,M,520,T,110,MT,105,M,110,T,-160,MT,153,MT,120,MT,130,MT,390,MT
1/28/2014,15:00,70,M,165,M,790,MT,520,T,110,T,100,T,150,T,-160,M,135,T,120,MT,110,MT,390,MT
1/28/2014,16:00,70,M,165,M,785,M,520,T,100,T,100,T,150,T,-165,T,130,T,120,M,105,MT,390,MT
1/28/2014,17:00,70,MT,165,M,780,M,520,T,90,T,100,T,150,T,-165,T,123,T,120,M,100,MT,380,MT
1/28/2014,18:00,70,MT,165,M,775,T,510,T,90,T,100,T,150,T,-165,T,124,T,120,M,90,MT,380,MT
1/28/2014,19:00,70,MT,165,M,775,M,500,T,90,T,100,T,150,T,-165,T,132,T,120,MT,90,MT,380,M
1/28/2014,20:00,70,MT,165,M,775,M,500,T,90,T,100,T,150,T,-165,T,132,T,120,MT,90,MT,380,M
1/28/2014,21:00,60,M,165,T,775,H,510,H,90,MT,100,M,150,T,-165,T,132,T,120,MT,90,MT,380,M
1/28/2014,22:00,60,M,165,T,770,G,510,M,90,MT,100,M,150,,-165,,132,,120,M,90,,380,M
1/28/2014,23:00,60,M,160,H,775,H,520,H,90,H,100,,150,,-165,,132,,120,M,90,,390,H
1/28/2014,23:15,60,,165,H,800,H,540,H,90,,100,,150,,-165,,132,,120,,90,,390,
1/28/2014,23:22,60,,165,,820,H,550,H,90,,100,,150,,-165,,132,,120,,90,,390,
1/28/2014,23:31,60,,165,,820,,570,H,90,,100,,150,,-165,,132,,120,,90,,390,
1/28/2014,23:35,60,,165,,850,H,570,,90,,100,,150,,-165,,132,,120,,90,,390,
1/28/2014,23:44,60,,165,,850,,580,H,90,,100,,150,,-165,,132,,120,,90,,390,
1/29/2014,0:00,60,H,155,H,860,H,600,H,100,H,100,M,160,H,-175,M,160,M,120,M,80,H,560,H
1/29/2014,0:20,60,,155,,860,,620,H,100,,100,,160,,-175,,160,,120,,80,,560,
1/29/2014,0:30,60,,155,,860,,640,H,100,,100,,160,,-175,,160,,120,,80,,560,
1/29/2014,1:00,60,H,155,G,860,G,640,H,100,H,105,M,160,H,-155,MT,160,M,100,M,100,H,650,H
1/29/2014,1:15,60,,155,,860,,650,G,100,,105,,160,,-155,,160,,100,,100,,650,
1/29/2014,2:00,70,G,170,G,860,G,650,G,100,H,100,M,160,H,-155,MT,160,M,100,M,120,H,655,H
1/29/2014,3:00,70,G,185,G,860,G,640,G,110,H,110,M,180,H,-155,MT,160,M,100,M,120,H,650,H
1/29/2014,4:00,70,M,185,G,870,H,630,G,110,H,110,M,180,H,-140,G,205,M,120,G,120,H,630,H
1/29/2014,5:00,70,H,170,M,880,G,650,G,115,G,110,M,180,H,-140,G,205,M,130,G,110,M,650,G
1/29/2014,6:00,70,H,160,M,880,G,630,G,115,G,115,M,225,M,-140,G,205,M,135,G,110,M,650,G
1/29/2014,7:00,70,M,160,M,870,M,640,M,115,M,120,M,225,,-140,M,215,M,135,M,110,,650,
1/29/2014,8:00,80,M,160,M,870,M,650,M,115,M,120,M,225,,-140,M,215,M,135,M,110,,650,
1/29/2014,8:24,80,,160,,870,,650,,115,,120,,225,,-140,,225,M,135,,110,,650,
1/29/2014,9:00,90,G,155,H,850,M,650,M,115,M,125,G,285,M,-120,M,223,M,135,M,100,M,650,M
1/29/2014,10:00,90,M,160,M,835,M,630,M,120,M,125,G,290,M,-115,M,220,M,135,M,100,M,540,M
1/29/2014,11:00,90,H,160,M,825,M,625,M,130,G,125,G,290,M,-110,M,210,M,135,M,90,M,590,M
1/29/2014,12:00,90,H,185,M,840,M,610,M,130,MT,120,M,290,,-105,M,190,MT,135,M,90,M,470,M
1/29/2014,13:00,90,G,190,M,830,M,610,M,130,M,115,MT,295,M,-105,M,179,M,135,M,90,M,445,M
1/29/2014,14:00,90,H,185,M,820,T,590,MT,125,MT,115,MT,295,M,-103,MT,163,T,135,M,90,M,440,MT
1/29/2014,15:00,90,M,185,MT,810,MT,590,MT,125,M,115,M,295,M,-103,M,150,T,125,MT,90,M,430,T
1/29/2014,16:00,90,M,185,M,800,M,580,M,120,T,110,MT,290,M,-95,M,135,M,125,M,90,M,420,M
1/29/2014,17:00,80,G,185,M,800,M,560,MT,120,T,110,MT,290,M,-97,T,132,M,125,M,90,M,415,M
1/29/2014,18:00,80,T,185,M,800,M,560,MT,120,T,110,M,290,M,-100,M,130,M,125,MT,90,M,410,G
1/29/2014,19:00,80,H,185,M,790,M,560,MT,100,G,100,M,290,M,-103,MT,130,M,125,MT,90,M,410,M
1/29/2014,20:00,80,H,180,M,790,M,550,M,100,,100,M,290,M,-105,MT,127,M,125,MT,80,M,400,M
1/29/2014,21:00,95,MT,180,M,790,M,540,MT,90,M,95,M,285,M,-105,T,137,M,125,MT,80,M,400,M
1/29/2014,22:00,130,G,175,M,790,MT,540,MT,90,MT,95,M,280,M,-110,T,145,M,125,,80,,400,M
1/29/2014,22:40,160,G,175,,790,,540,,90,,95,,280,,-110,,145,,125,,80,,400,
1/29/2014,22:50,180,H,175,,790,,540,,90,,95,,280,,-115,M,145,,125,,80,,400,
1/29/2014,22:52,180,,175,,780,M,540,,90,,95,,280,,-115,,145,,125,,80,,400,
1/29/2014,23:00,190,H,180,M,780,M,540,MT,90,,95,M,280,,-155,T,145,,125,MT,80,,400,
1/29/2014,23:03,200,H,180,,780,,540,,90,,95,,280,,-155,,145,,125,,80,,400,
1/29/2014,23:27,220,H,180,,780,,540,,90,,95,,280,,-155,,145,,125,,80,,400,
1/29/2014,23:30,220,,190,M,780,,540,,90,,95,,280,,-155,,145,,125,,80,,400,
1/29/2014,23:40,220,,200,M,780,,540,,90,,95,,280,,-155,,145,,125,,80,,400,
1/30/2014,0:00,230,G,215,M,790,MT,540,MT,90,MT,95,M,275,M,-120,M,155,M,125,MT,80,M,400,M
1/30/2014,0:24,230,,230,M,790,,540,,90,,95,,275,,-120,,155,,125,,80,,400,
1/30/2014,0:59,230,G,230,,790,,540,,90,,95,,275,,-120,,155,,125,,80,,400,
1/30/2014,1:00,200,G,250,M,790,M,530,M,90,,95,,275,,-120,,155,,125,,70,M,400,
1/30/2014,1:10,200,,260,M,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,1:20,200,,260,M,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,1:25,200,,270,M,790,,530,,90,H,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,1:35,200,,280,G,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,1:40,200,,290,G,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,1:45,200,,300,G,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,1:59,200,,300,,790,,530,,90,,95,,275,,-120,M,155,,125,,70,,400,
1/30/2014,2:00,200,,310,G,790,G,530,MT,90,M,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,2:05,200,,320,G,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,2:10,200,,330,MT,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,2:25,200,,340,MT,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,2:35,200,,350,M,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,3:00,180,MT,360,M,790,MT,530,MT,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,3:15,180,,370,M,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,3:30,180,,380,M,790,,530,,90,,95,,275,,-120,,155,,125,,70,,400,
1/30/2014,4:00,150,M,380,M,780,MT,530,MT,100,M,100,M,225,M,-140,T,163,M,125,M,70,M,380,M
1/30/2014,5:01,140,M,340,M,780,M,530,M,100,M,100,M,250,M,-145,M,169,M,125,M,70,M,380,M
1/30/2014,6:00,130,M,300,M,770,M,530,MT,100,M,100,M,250,M,-150,M,185,M,100,MT,60,M,380,M
1/30/2014,6:51,130,,300,,775,M,530,,100,,100,,250,,-150,,185,,100,,60,,380,
1/30/2014,7:00,120,M,270,M,785,M,520,MT,100,M,100,M,235,M,-140,M,209,G,100,M,60,M,380,M
1/30/2014,8:00,100,M,230,M,790,G,520,M,110,M,100,M,225,M,-140,M,209,M,100,M,60,M,380,M
1/30/2014,9:00,100,M,220,G,790,M,520,M,110,M,100,M,225,M,-150,M,209,M,100,M,60,M,380,M
1/30/2014,9:05,100,,220,,800,M,520,,110,,100,,225,,-150,,209,,100,,60,,380,
1/30/2014,10:00,100,G,220,G,815,MT,520,M,110,M,100,M,225,M,-160,M,209,M,100,M,60,M,380,M
1/30/2014,11:00,100,G,220,G,825,M,530,M,100,M,100,M,225,M,-165,M,202,MT,100,G,60,M,380,M
1/30/2014,12:00,100,M,200,G,835,MT,530,T,90,M,95,M,210,M,-165,M,196,T,100,M,65,M,380,M
1/30/2014,12:12,100,,200,,840,M,530,,90,,95,,210,,-165,,196,,100,,65,,380,
1/30/2014,12:55,100,,200,,850,T,530,,90,,95,,210,,-165,,196,,100,,65,,380,
1/30/2014,13:00,100,M,200,M,850,T,540,T,85,T,95,M,210,M,-165,M,180,T,100,M,65,M,380,M
1/30/2014,14:00,100,T,200,T,860,T,550,T,80,T,95,MT,210,T,-160,T,165,M,100,T,65,T,380,T
1/30/2014,15:00,100,T,195,T,860,T,550,T,80,MT,90,MT,205,T,-160,T,150,T,100,T,65,T,380,T
1/30/2014,16:00,100,G,195,T,870,M,560,T,80,T,90,M,205,T,-160,T,140,T,100,T,65,T,375,T
1/30/2014,17:00,100,G,190,M,870,MT,560,T,80,T,90,MT,205,MT,-165,T,128,T,100,M,65,M,375,MT
1/30/2014,18:00,100,G,190,T,870,MT,560,T,80,T,90,T,200,T,-165,T,127,T,100,MT,65,T,375,MT
1/30/2014,19:00,100,G,190,T,870,MT,560,T,80,MT,90,T,200,T,-163,T,130,T,100,T,65,T,375,T
1/30/2014,20:00,100,M,190,T,870,M,560,T,80,MT,90,MT,200,T,-163,T,130,T,100,MT,65,T,375,T
1/30/2014,21:00,100,G,185,T,850,M,560,T,80,MT,85,MT,195,T,-162,T,137,T,100,MT,65,T,370,T
1/30/2014,22:00,100,G,180,T,850,T,550,T,80,MT,85,M,190,T,-163,T,137,T,100,MT,65,T,370,T
1/30/2014,23:00,100,G,180,T,845,MT,540,MT,80,MT,85,M,185,T,-155,T,153,T,100,T,65,T,370,T
1/31/2014,0:00,100,G,180,T,845,MT,540,MT,80,MT,85,M,185,T,-155,T,153,T,100,T,65,T,370,T
1/31/2014,1:00,100,G,200,G,845,MT,540,MT,80,MT,85,M,185,T,-155,T,153,T,100,T,65,T,370,T
1/31/2014,2:00,100,G,210,G,825,M,540,MT,80,MT,85,T,185,T,-155,T,153,T,100,T,65,T,370,T
1/31/2014,3:00,100,M,220,M,800,M,540,MT,90,MT,85,T,185,T,-155,MT,153,T,100,T,65,T,370,T
1/31/2014,4:00,100,M,210,M,800,T,540,MT,90,MT,85,T,185,T,-155,M,155,T,100,T,65,T,370,T
1/31/2014,5:00,100,M,200,M,800,M,530,MT,100,MT,85,MT,185,T,-160,M,165,T,100,G,65,T,370,T
1/31/2014,6:00,100,M,190,M,800,M,520,MT,165,T,85,M,185,T,-160,M,175,MT,100,G,65,T,370,T
1/31/2014,7:00,100,MT,185,M,800,M,520,MT,100,MT,85,M,185,T,-155,MT,205,M,100,M,65,MT,370,T
1/31/2014,8:00,100,M,180,M,780,MT,520,M,100,M,85,M,150,M,-155,M,205,M,100,M,65,M,370,M
1/31/2014,9:00,100,M,175,G,790,M,520,MT,105,G,80,MT,150,M,-150,M,216,G,100,M,60,M,370,T
1/31/2014,10:00,100,G,175,M,790,M,520,M,105,G,80,M,150,M,-150,M,217,M,100,M,60,M,370,M
1/31/2014,11:00,100,G,170,M,790,M,510,MT,90,G,80,M,145,M,-150,M,210,M,100,M,60,M,370,MT
1/31/2014,12:00,100,M,170,M,780,MT,510,MT,90,M,80,M,145,M,-150,M,192,T,100,M,60,M,370,MT
1/31/2014,13:17,100,M,170,M,780,M,510,M,90,M,80,M,145,M,-150,M,192,M,100,M,60,M,370,MT
1/31/2014,14:00,100,MT,170,M,780,M,510,M,90,M,80,M,145,M,-150,M,172,M,100,MT,60,M,370,MT
1/31/2014,15:00,100,M,170,M,775,M,510,M,90,G,80,M,145,M,-150,M,168,T,100,M,60,M,370,MT
1/31/2014,16:00,100,M,165,M,775,M,490,M,90,M,80,M,145,M,-150,M,145,T,100,M,60,M,370,MT
1/31/2014,17:00,100,M,165,M,770,T,490,T,90,MT,80,M,145,T,-155,M,135,T,100,M,60,M,370,MT
1/31/2014,18:00,100,M,165,M,760,T,490,T,90,M,80,MT,145,T,-160,M,125,T,100,M,60,M,370,M
1/31/2014,19:00,100,G,165,M,760,M,480,G,90,H,80,M,145,M,-160,M,120,G,100,H,65,M,370,MT
1/31/2014,20:00,100,G,175,G,760,G,470,M,90,H,85,M,145,M,-160,G,124,G,100,G,65,M,370,M
1/31/2014,21:00,100,M,175,G,740,MT,470,MT,90,MT,85,M,145,M,-160,G,127,M,100,G,65,G,370,M
1/31/2014,22:00,100,MT,175,MT,740,M,470,MT,100,M,85,M,145,M,-155,M,135,M,100,M,65,M,370,M
1/31/2014,23:00,100,MT,175,MT,740,M,470,MT,90,M,85,M,140,T,-155,M,135,M,100,M,65,M,370,M
2/1/2014,0:01,100,MT,175,M,740,M,480,MT,90,M,85,M,140,T,-150,M,151,M,100,M,65,M,370,M
2/1/2014,1:00,100,MT,170,M,740,M,470,MT,90,M,85,M,140,T,-150,M,150,M,100,M,60,M,370,M
2/1/2014,2:00,100,MT,170,M,740,M,470,MT,90,M,85,M,140,T,-150,M,158,M,90,MT,60,M,370,M
2/1/2014,3:00,100,M,165,M,740,M,470,MT,90,M,85,M,140,T,-150,M,148,M,90,MT,60,M,370,M
2/1/2014,4:00,100,M,165,M,740,M,470,MT,90,M,85,M,140,T,-150,M,148,M,90,MT,60,M,370,M
2/1/2014,5:00,100,MT,165,M,740,M,460,MT,90,M,85,M,140,T,-150,M,149,M,90,MT,60,M,370,M
2/1/2014,6:00,100,M,150,M,740,MT,460,MT,90,M,80,MT,140,T,-150,M,153,MT,90,MT,60,M,370,MT
2/1/2014,7:00,100,MT,150,M,740,MT,460,T,90,M,80,MT,140,T,-150,MT,165,T,90,MT,60,M,370,M
2/1/2014,8:00,100,MT,160,MT,730,MT,440,MT,90,T,80,MT,140,T,-150,M,175,T,90,MT,60,T,370,M
2/1/2014,9:00,90,MT,155,MT,720,T,440,M,90,T,80,T,135,M,-165,M,182,T,90,M,60,T,370,M
2/1/2014,10:00,90,MT,155,M,720,T,440,M,90,T,80,T,135,M,-170,MT,196,MT,90,M,60,T,370,M
2/1/2014,11:00,80,MT,155,M,720,T,440,M,90,T,80,T,135,M,-170,MT,197,T,90,T,60,T,370,M
2/1/2014,12:00,80,T,155,MT,720,MT,440,MT,90,T,80,T,135,T,-170,T,200,T,90,T,60,T,370,MT
